region_bld,clim,urt,arch,eneff,shr_need_heat
R32LAM-M,Zone_2B Hot Dry,rur,comm,sr31_std,0.744677027
R32LAM-M,Zone_2B Hot Dry,rur,comm,sr32_low,0.744677027
R32LAM-M,Zone_2B Hot Dry,urb,comm,s1,0.920170765
R32LAM-M,Zone_2B Hot Dry,urb,comm,s2,0.81011307
R32LAM-M,Zone_2B Hot Dry,urb,comm,s3,0.735976258
R32LAM-M,Zone_2B Hot Dry,urb,comm,s51_std,0.735976258
R32LAM-M,Zone_2B Hot Dry,urb,comm,s52_low,0
R32LAM-M,Zone_2B Hot Dry,urb,comm,sr11_std,0.920170765
R32LAM-M,Zone_2B Hot Dry,urb,comm,sr12_low,0.920170765
R32LAM-M,Zone_2B Hot Dry,urb,comm,sr21_std,0.81011307
R32LAM-M,Zone_2B Hot Dry,urb,comm,sr22_low,0.81011307
R32LAM-M,Zone_2B Hot Dry,urb,comm,sr31_std,0.735976258
R32LAM-M,Zone_2B Hot Dry,urb,comm,sr32_low,0.735976258
R32LAM-M,Zone_3A Warm Humid,rur,comm,s1,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,s2,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,s3,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,s51_std,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,s52_low,0.629932559
R32LAM-M,Zone_3A Warm Humid,rur,comm,sr11_std,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,sr12_low,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,sr21_std,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,sr22_low,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,sr31_std,1
R32LAM-M,Zone_3A Warm Humid,rur,comm,sr32_low,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,s1,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,s2,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,s3,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,s51_std,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,s52_low,0.93416501
R32LAM-M,Zone_3A Warm Humid,urb,comm,sr11_std,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,sr12_low,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,sr21_std,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,sr22_low,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,sr31_std,1
R32LAM-M,Zone_3A Warm Humid,urb,comm,sr32_low,1
R32LAM-M,Zone_3B Warm Dry,rur,comm,s1,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,s2,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,s3,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,s51_std,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,s52_low,0.605854817
R32LAM-M,Zone_3B Warm Dry,rur,comm,sr11_std,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,sr12_low,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,sr21_std,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,sr22_low,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,sr31_std,0.999993871
R32LAM-M,Zone_3B Warm Dry,rur,comm,sr32_low,0.999993871
R32LAM-M,Zone_3B Warm Dry,urb,comm,s1,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,s2,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,s3,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,s51_std,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,s52_low,0.495011804
R32LAM-M,Zone_3B Warm Dry,urb,comm,sr11_std,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,sr12_low,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,sr21_std,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,sr22_low,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,sr31_std,1
R32LAM-M,Zone_3B Warm Dry,urb,comm,sr32_low,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,s1,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,s2,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,s3,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,s51_std,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,s52_low,0.788821965
R32LAM-M,Zone_3C Warm Marine,rur,comm,sr11_std,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,sr12_low,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,sr21_std,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,sr22_low,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,sr31_std,1
R32LAM-M,Zone_3C Warm Marine,rur,comm,sr32_low,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,s1,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,s2,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,s3,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,s51_std,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,s52_low,0.947635419
R32LAM-M,Zone_3C Warm Marine,urb,comm,sr11_std,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,sr12_low,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,sr21_std,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,sr22_low,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,sr31_std,1
R32LAM-M,Zone_3C Warm Marine,urb,comm,sr32_low,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,s1,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,s2,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,s3,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,s51_std,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,s52_low,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,sr11_std,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,sr12_low,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,sr21_std,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,sr22_low,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,sr31_std,1
R32LAM-M,Zone_4C Mixed Marine,rur,comm,sr32_low,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,s1,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,s2,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,s3,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,s51_std,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,s52_low,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,sr11_std,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,sr12_low,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,sr21_std,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,sr22_low,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,sr31_std,1
R32LAM-M,Zone_4C Mixed Marine,urb,comm,sr32_low,1
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,s1,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,s2,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,s3,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,s51_std,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,s52_low,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,sr11_std,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,sr12_low,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,sr21_std,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,sr22_low,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,sr31_std,0
R32MEA-H,Zone_0B Extremely hot Dry,rur,comm,sr32_low,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,s1,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,s2,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,s3,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,s51_std,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,s52_low,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,sr11_std,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,sr12_low,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,sr21_std,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,sr22_low,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,sr31_std,0
R32MEA-H,Zone_0B Extremely hot Dry,urb,comm,sr32_low,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,s1,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,s2,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,s3,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,s51_std,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,s52_low,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,sr11_std,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,sr12_low,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,sr21_std,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,sr22_low,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,sr31_std,0
R32MEA-H,Zone_1B Very hot Dry,rur,comm,sr32_low,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,s1,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,s2,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,s3,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,s51_std,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,s52_low,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,sr11_std,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,sr12_low,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,sr21_std,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,sr22_low,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,sr31_std,0
R32MEA-H,Zone_1B Very hot Dry,urb,comm,sr32_low,0
R32MEA-H,Zone_2B Hot Dry,rur,comm,s1,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,s2,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,s3,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,s51_std,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,s52_low,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,sr11_std,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,sr12_low,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,sr21_std,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,sr22_low,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,sr31_std,1
R32MEA-H,Zone_2B Hot Dry,rur,comm,sr32_low,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,s1,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,s2,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,s3,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,s51_std,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,s52_low,0.948647079
R32MEA-H,Zone_2B Hot Dry,urb,comm,sr11_std,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,sr12_low,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,sr21_std,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,sr22_low,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,sr31_std,1
R32MEA-H,Zone_2B Hot Dry,urb,comm,sr32_low,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,s1,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,s2,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,s3,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,s51_std,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,s52_low,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,sr11_std,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,sr12_low,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,sr21_std,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,sr22_low,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,sr31_std,1
R32MEA-H,Zone_3A Warm Humid,rur,comm,sr32_low,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,s1,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,s2,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,s3,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,s51_std,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,s52_low,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,sr11_std,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,sr12_low,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,sr21_std,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,sr22_low,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,sr31_std,1
R32MEA-H,Zone_3A Warm Humid,urb,comm,sr32_low,1
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,s1,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,s2,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,s3,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,s51_std,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,s52_low,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,sr11_std,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,sr12_low,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,sr21_std,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,sr22_low,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,sr31_std,0
R32MEA-M,Zone_0A Extremely hot Humid,rur,comm,sr32_low,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,s1,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,s2,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,s3,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,s51_std,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,s52_low,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,sr11_std,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,sr12_low,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,sr21_std,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,sr22_low,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,sr31_std,0
R32MEA-M,Zone_0A Extremely hot Humid,urb,comm,sr32_low,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,s1,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,s2,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,s3,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,s51_std,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,s52_low,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,sr11_std,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,sr12_low,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,sr21_std,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,sr22_low,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,sr31_std,0
R32MEA-M,Zone_0B Extremely hot Dry,rur,comm,sr32_low,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,s1,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,s2,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,s3,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,s51_std,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,s52_low,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,sr11_std,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,sr12_low,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,sr21_std,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,sr22_low,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,sr31_std,0
R32MEA-M,Zone_0B Extremely hot Dry,urb,comm,sr32_low,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,s1,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,s2,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,s3,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,s51_std,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,s52_low,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,sr11_std,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,sr12_low,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,sr21_std,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,sr22_low,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,sr31_std,0
R32MEA-M,Zone_1B Very hot Dry,rur,comm,sr32_low,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,s1,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,s2,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,s3,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,s51_std,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,s52_low,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,sr11_std,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,sr12_low,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,sr21_std,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,sr22_low,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,sr31_std,0
R32MEA-M,Zone_1B Very hot Dry,urb,comm,sr32_low,0
R32MEA-M,Zone_2A Hot Humid,rur,comm,s1,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,s2,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,s3,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,s51_std,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,s52_low,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,sr11_std,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,sr12_low,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,sr21_std,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,sr22_low,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,sr31_std,1
R32MEA-M,Zone_2A Hot Humid,rur,comm,sr32_low,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,s1,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,s2,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,s3,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,s51_std,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,s52_low,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,sr11_std,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,sr12_low,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,sr21_std,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,sr22_low,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,sr31_std,1
R32MEA-M,Zone_2A Hot Humid,urb,comm,sr32_low,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,s1,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,s2,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,s3,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,s51_std,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,s52_low,0.730299022
R32MEA-M,Zone_2B Hot Dry,rur,comm,sr11_std,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,sr12_low,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,sr21_std,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,sr22_low,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,sr31_std,1
R32MEA-M,Zone_2B Hot Dry,rur,comm,sr32_low,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,s1,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,s2,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,s3,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,s51_std,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,s52_low,0.871747885
R32MEA-M,Zone_2B Hot Dry,urb,comm,sr11_std,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,sr12_low,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,sr21_std,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,sr22_low,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,sr31_std,1
R32MEA-M,Zone_2B Hot Dry,urb,comm,sr32_low,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,s1,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,s2,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,s3,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,s51_std,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,s52_low,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,sr11_std,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,sr12_low,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,sr21_std,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,sr22_low,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,sr31_std,1
R32MEA-M,Zone_3A Warm Humid,rur,comm,sr32_low,1
R32MEA-M,Zone_3A Warm Humid,urb,comm,s1,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,s2,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,s3,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,s51_std,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,s52_low,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,sr11_std,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,sr12_low,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,sr21_std,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,sr22_low,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,sr31_std,0.999980452
R32MEA-M,Zone_3A Warm Humid,urb,comm,sr32_low,0.999980452
R32MEA-M,Zone_3B Warm Dry,rur,comm,s1,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,s2,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,s3,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,s51_std,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,s52_low,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,sr11_std,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,sr12_low,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,sr21_std,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,sr22_low,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,sr31_std,1
R32MEA-M,Zone_3B Warm Dry,rur,comm,sr32_low,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,s1,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,s2,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,s3,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,s51_std,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,s52_low,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,sr11_std,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,sr12_low,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,sr21_std,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,sr22_low,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,sr31_std,1
R32MEA-M,Zone_3B Warm Dry,urb,comm,sr32_low,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,s1,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,s2,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,s3,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,s51_std,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,s52_low,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,sr11_std,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,sr12_low,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,sr21_std,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,sr22_low,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,sr31_std,1
R32MEA-M,Zone_3C Warm Marine,rur,comm,sr32_low,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,s1,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,s2,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,s3,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,s51_std,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,s52_low,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,sr11_std,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,sr12_low,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,sr21_std,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,sr22_low,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,sr31_std,1
R32MEA-M,Zone_3C Warm Marine,urb,comm,sr32_low,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,s1,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,s2,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,s3,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,s51_std,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,s52_low,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,sr11_std,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,sr12_low,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,sr21_std,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,sr22_low,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,sr31_std,1
R32MEA-M,Zone_4A Mixed Humid,rur,comm,sr32_low,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,s1,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,s2,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,s3,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,s51_std,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,s52_low,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,sr11_std,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,sr12_low,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,sr21_std,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,sr22_low,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,sr31_std,1
R32MEA-M,Zone_4A Mixed Humid,urb,comm,sr32_low,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,s1,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,s2,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,s3,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,s51_std,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,s52_low,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,sr11_std,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,sr12_low,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,sr21_std,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,sr22_low,1
R32MEA-M,Zone_4B Mixed Dry,rur,comm,sr31_std,1
