"region_gea","material","year","eol_treat","value"
"CPA","glass",2060,"recycling",0.2
"CPA","glass",2060,"downcycling",0.3
"CPA","glass",2060,"others",0.4
"CPA","glass",2065,"reuse",0.1
"CPA","glass",2065,"recycling",0.2
"CPA","glass",2065,"downcycling",0.3
"CPA","glass",2065,"others",0.4
"CPA","glass",2070,"reuse",0.1
"CPA","glass",2070,"recycling",0.2
"CPA","glass",2070,"downcycling",0.3
"CPA","glass",2070,"others",0.4
"CPA","glass",2075,"reuse",0.1
"CPA","glass",2075,"recycling",0.2
"CPA","glass",2075,"downcycling",0.3
"CPA","glass",2075,"others",0.4
"CPA","glass",2080,"reuse",0.1
"CPA","glass",2080,"recycling",0.2
"CPA","glass",2080,"downcycling",0.3
"CPA","glass",2080,"others",0.4
"CPA","glass",2085,"reuse",0.1
"CPA","glass",2085,"recycling",0.2
"CPA","glass",2085,"downcycling",0.3
"CPA","glass",2085,"others",0.4
"CPA","glass",2090,"reuse",0.1
"CPA","glass",2090,"recycling",0.2
"CPA","glass",2090,"downcycling",0.3
"CPA","glass",2090,"others",0.4
"CPA","glass",2095,"reuse",0.1
"CPA","glass",2095,"recycling",0.2
"CPA","glass",2095,"downcycling",0.3
"CPA","glass",2095,"others",0.4
"CPA","glass",2100,"reuse",0.1
"CPA","glass",2100,"recycling",0.2
"CPA","glass",2100,"downcycling",0.3
"CPA","glass",2100,"others",0.4
"CPA","steel",2015,"reuse",0.1
"CPA","steel",2015,"recycling",0.2
"CPA","steel",2015,"downcycling",0.3
"CPA","steel",2015,"others",0.4
"CPA","steel",2020,"reuse",0.1
"CPA","steel",2020,"recycling",0.2
"CPA","steel",2020,"downcycling",0.3
"CPA","steel",2020,"others",0.4
"CPA","steel",2025,"reuse",0.1
"CPA","steel",2025,"recycling",0.2
"CPA","steel",2025,"downcycling",0.3
"CPA","steel",2025,"others",0.4
"CPA","steel",2030,"reuse",0.1
"CPA","steel",2030,"recycling",0.2
"CPA","steel",2030,"downcycling",0.3
"CPA","steel",2030,"others",0.4
"CPA","steel",2035,"reuse",0.1
"CPA","steel",2035,"recycling",0.2
"CPA","steel",2035,"downcycling",0.3
"CPA","steel",2035,"others",0.4
"CPA","steel",2040,"reuse",0.1
"CPA","steel",2040,"recycling",0.2
"CPA","steel",2040,"downcycling",0.3
"CPA","steel",2040,"others",0.4
"CPA","steel",2045,"reuse",0.1
"CPA","steel",2045,"recycling",0.2
"CPA","steel",2045,"downcycling",0.3
"CPA","steel",2045,"others",0.4
"CPA","steel",2050,"reuse",0.1
"CPA","steel",2050,"recycling",0.2
"CPA","steel",2050,"downcycling",0.3
"CPA","steel",2050,"others",0.4
"CPA","steel",2055,"reuse",0.1
"CPA","steel",2055,"recycling",0.2
"CPA","steel",2055,"downcycling",0.3
"CPA","steel",2055,"others",0.4
"CPA","steel",2060,"reuse",0.1
"CPA","steel",2060,"recycling",0.2
"CPA","steel",2060,"downcycling",0.3
"CPA","steel",2060,"others",0.4
"CPA","steel",2065,"reuse",0.1
"CPA","steel",2065,"recycling",0.2
"CPA","steel",2065,"downcycling",0.3
"CPA","steel",2065,"others",0.4
"CPA","steel",2070,"reuse",0.1
"CPA","steel",2070,"recycling",0.2
"CPA","steel",2070,"downcycling",0.3
"CPA","steel",2070,"others",0.4
"CPA","steel",2075,"reuse",0.1
"CPA","steel",2075,"recycling",0.2
"CPA","steel",2075,"downcycling",0.3
"CPA","steel",2075,"others",0.4
"CPA","steel",2080,"reuse",0.1
"CPA","steel",2080,"recycling",0.2
"CPA","steel",2080,"downcycling",0.3
"CPA","steel",2080,"others",0.4
"CPA","steel",2085,"reuse",0.1
"CPA","steel",2085,"recycling",0.2
"CPA","steel",2085,"downcycling",0.3
"CPA","steel",2085,"others",0.4
"CPA","steel",2090,"reuse",0.1
"CPA","steel",2090,"recycling",0.2
"CPA","steel",2090,"downcycling",0.3
"CPA","steel",2090,"others",0.4
"CPA","steel",2095,"reuse",0.1
"CPA","steel",2095,"recycling",0.2
"CPA","steel",2095,"downcycling",0.3
"CPA","steel",2095,"others",0.4
"CPA","steel",2100,"reuse",0.1
"CPA","steel",2100,"recycling",0.2
"CPA","steel",2100,"downcycling",0.3
"CPA","steel",2100,"others",0.4
"CPA","wood",2015,"reuse",0.1
"CPA","wood",2015,"recycling",0.2
"CPA","wood",2015,"downcycling",0.3
"CPA","wood",2015,"others",0.4
"CPA","wood",2020,"reuse",0.1
"CPA","wood",2020,"recycling",0.2
"CPA","wood",2020,"downcycling",0.3
"CPA","wood",2020,"others",0.4
"CPA","wood",2025,"reuse",0.1
"CPA","wood",2025,"recycling",0.2
"CPA","wood",2025,"downcycling",0.3
"CPA","wood",2025,"others",0.4
"CPA","wood",2030,"reuse",0.1
"CPA","wood",2030,"recycling",0.2
"CPA","wood",2030,"downcycling",0.3
"CPA","wood",2030,"others",0.4
"CPA","wood",2035,"reuse",0.1
"CPA","wood",2035,"recycling",0.2
"CPA","wood",2035,"downcycling",0.3
"CPA","wood",2035,"others",0.4
"CPA","wood",2040,"reuse",0.1
"CPA","wood",2040,"recycling",0.2
"CPA","wood",2040,"downcycling",0.3
"CPA","wood",2040,"others",0.4
"CPA","wood",2045,"reuse",0.1
"CPA","wood",2045,"recycling",0.2
"CPA","wood",2045,"downcycling",0.3
"CPA","wood",2045,"others",0.4
"CPA","wood",2050,"reuse",0.1
"CPA","wood",2050,"recycling",0.2
"CPA","wood",2050,"downcycling",0.3
"CPA","wood",2050,"others",0.4
"CPA","wood",2055,"reuse",0.1
"CPA","wood",2055,"recycling",0.2
"CPA","wood",2055,"downcycling",0.3
"CPA","wood",2055,"others",0.4
"CPA","wood",2060,"reuse",0.1
"CPA","wood",2060,"recycling",0.2
"CPA","wood",2060,"downcycling",0.3
"CPA","wood",2060,"others",0.4
"CPA","wood",2065,"reuse",0.1
"CPA","wood",2065,"recycling",0.2
"CPA","wood",2065,"downcycling",0.3
"CPA","wood",2065,"others",0.4
"CPA","wood",2070,"reuse",0.1
"CPA","wood",2070,"recycling",0.2
"CPA","wood",2070,"downcycling",0.3
"CPA","wood",2070,"others",0.4
"CPA","wood",2075,"reuse",0.1
"CPA","wood",2075,"recycling",0.2
"CPA","wood",2075,"downcycling",0.3
"CPA","wood",2075,"others",0.4
"CPA","wood",2080,"reuse",0.1
"CPA","wood",2080,"recycling",0.2
"CPA","wood",2080,"downcycling",0.3
"CPA","wood",2080,"others",0.4
"CPA","wood",2085,"reuse",0.1
"CPA","wood",2085,"recycling",0.2
"CPA","wood",2085,"downcycling",0.3
"CPA","wood",2085,"others",0.4
"CPA","wood",2090,"reuse",0.1
"CPA","wood",2090,"recycling",0.2
"CPA","wood",2090,"downcycling",0.3
"CPA","wood",2090,"others",0.4
"CPA","wood",2095,"reuse",0.1
"CPA","wood",2095,"recycling",0.2
"CPA","wood",2095,"downcycling",0.3
"CPA","wood",2095,"others",0.4
"CPA","wood",2100,"reuse",0.1
"CPA","wood",2100,"recycling",0.2
"CPA","wood",2100,"downcycling",0.3
"CPA","wood",2100,"others",0.4
"EEU","aluminum",2015,"reuse",0.1
"EEU","aluminum",2015,"recycling",0.2
"EEU","aluminum",2015,"downcycling",0.3
"EEU","aluminum",2015,"others",0.4
"EEU","aluminum",2020,"reuse",0.1
"EEU","aluminum",2020,"recycling",0.2
"EEU","aluminum",2020,"downcycling",0.3
"EEU","aluminum",2020,"others",0.4
"EEU","aluminum",2025,"reuse",0.1
"EEU","aluminum",2025,"recycling",0.2
"EEU","aluminum",2025,"downcycling",0.3
"EEU","aluminum",2025,"others",0.4
"EEU","aluminum",2030,"reuse",0.1
"EEU","aluminum",2030,"recycling",0.2
"EEU","aluminum",2030,"downcycling",0.3
"EEU","aluminum",2030,"others",0.4
"EEU","aluminum",2035,"reuse",0.1
"EEU","aluminum",2035,"recycling",0.2
"EEU","aluminum",2035,"downcycling",0.3
"EEU","aluminum",2035,"others",0.4
"EEU","aluminum",2040,"reuse",0.1
"EEU","aluminum",2040,"recycling",0.2
"EEU","aluminum",2040,"downcycling",0.3
"EEU","aluminum",2040,"others",0.4
"EEU","aluminum",2045,"reuse",0.1
"EEU","aluminum",2045,"recycling",0.2
"EEU","aluminum",2045,"downcycling",0.3
"EEU","aluminum",2045,"others",0.4
"EEU","aluminum",2050,"reuse",0.1
"EEU","aluminum",2050,"recycling",0.2
"EEU","aluminum",2050,"downcycling",0.3
"EEU","aluminum",2050,"others",0.4
"EEU","aluminum",2055,"reuse",0.1
"EEU","aluminum",2055,"recycling",0.2
"EEU","aluminum",2055,"downcycling",0.3
"EEU","aluminum",2055,"others",0.4
"EEU","aluminum",2060,"reuse",0.1
"EEU","aluminum",2060,"recycling",0.2
"EEU","aluminum",2060,"downcycling",0.3
"EEU","aluminum",2060,"others",0.4
"EEU","aluminum",2065,"reuse",0.1
"EEU","aluminum",2065,"recycling",0.2
"EEU","aluminum",2065,"downcycling",0.3
"EEU","aluminum",2065,"others",0.4
"EEU","aluminum",2070,"reuse",0.1
"EEU","aluminum",2070,"recycling",0.2
"EEU","aluminum",2070,"downcycling",0.3
"EEU","aluminum",2070,"others",0.4
"EEU","aluminum",2075,"reuse",0.1
"EEU","aluminum",2075,"recycling",0.2
"EEU","aluminum",2075,"downcycling",0.3
"EEU","aluminum",2075,"others",0.4
"EEU","aluminum",2080,"reuse",0.1
"EEU","aluminum",2080,"recycling",0.2
"EEU","aluminum",2080,"downcycling",0.3
"EEU","aluminum",2080,"others",0.4
"EEU","aluminum",2085,"reuse",0.1
"EEU","aluminum",2085,"recycling",0.2
"EEU","aluminum",2085,"downcycling",0.3
"EEU","aluminum",2085,"others",0.4
"EEU","aluminum",2090,"reuse",0.1
"EEU","aluminum",2090,"recycling",0.2
"EEU","aluminum",2090,"downcycling",0.3
"EEU","aluminum",2090,"others",0.4
"EEU","aluminum",2095,"reuse",0.1
"EEU","aluminum",2095,"recycling",0.2
"EEU","aluminum",2095,"downcycling",0.3
"EEU","aluminum",2095,"others",0.4
"EEU","aluminum",2100,"reuse",0.1
"EEU","aluminum",2100,"recycling",0.2
"EEU","aluminum",2100,"downcycling",0.3
"EEU","aluminum",2100,"others",0.4
"EEU","concrete",2015,"reuse",0.1
"EEU","concrete",2015,"recycling",0.2
"EEU","concrete",2015,"downcycling",0.3
"EEU","concrete",2015,"others",0.4
"EEU","concrete",2020,"reuse",0.1
"EEU","concrete",2020,"recycling",0.2
"EEU","concrete",2020,"downcycling",0.3
"EEU","concrete",2020,"others",0.4
"EEU","concrete",2025,"reuse",0.1
"EEU","concrete",2025,"recycling",0.2
"EEU","concrete",2025,"downcycling",0.3
"EEU","concrete",2025,"others",0.4
"EEU","concrete",2030,"reuse",0.1
"EEU","concrete",2030,"recycling",0.2
"EEU","concrete",2030,"downcycling",0.3
"EEU","concrete",2030,"others",0.4
"EEU","concrete",2035,"reuse",0.1
"EEU","concrete",2035,"recycling",0.2
"EEU","concrete",2035,"downcycling",0.3
"EEU","concrete",2035,"others",0.4
"EEU","concrete",2040,"reuse",0.1
"EEU","concrete",2040,"recycling",0.2
"EEU","concrete",2040,"downcycling",0.3
"EEU","concrete",2040,"others",0.4
"EEU","concrete",2045,"reuse",0.1
"EEU","concrete",2045,"recycling",0.2
"EEU","concrete",2045,"downcycling",0.3
"EEU","concrete",2045,"others",0.4
"EEU","concrete",2050,"reuse",0.1
"EEU","concrete",2050,"recycling",0.2
"EEU","concrete",2050,"downcycling",0.3
"EEU","concrete",2050,"others",0.4
"EEU","concrete",2055,"reuse",0.1
"EEU","concrete",2055,"recycling",0.2
"EEU","concrete",2055,"downcycling",0.3
"EEU","concrete",2055,"others",0.4
"EEU","concrete",2060,"reuse",0.1
"EEU","concrete",2060,"recycling",0.2
"EEU","concrete",2060,"downcycling",0.3
"EEU","concrete",2060,"others",0.4
"EEU","concrete",2065,"reuse",0.1
"EEU","concrete",2065,"recycling",0.2
"EEU","concrete",2065,"downcycling",0.3
"EEU","concrete",2065,"others",0.4
"EEU","concrete",2070,"reuse",0.1
"EEU","concrete",2070,"recycling",0.2
"EEU","concrete",2070,"downcycling",0.3
"EEU","concrete",2070,"others",0.4
"EEU","concrete",2075,"reuse",0.1
"EEU","concrete",2075,"recycling",0.2
"EEU","concrete",2075,"downcycling",0.3
"EEU","concrete",2075,"others",0.4
"EEU","concrete",2080,"reuse",0.1
"EEU","concrete",2080,"recycling",0.2
"EEU","concrete",2080,"downcycling",0.3
"EEU","concrete",2080,"others",0.4
"EEU","concrete",2085,"reuse",0.1
"EEU","concrete",2085,"recycling",0.2
"EEU","concrete",2085,"downcycling",0.3
"EEU","concrete",2085,"others",0.4
"EEU","concrete",2090,"reuse",0.1
"EEU","concrete",2090,"recycling",0.2
"EEU","concrete",2090,"downcycling",0.3
"EEU","concrete",2090,"others",0.4
"EEU","concrete",2095,"reuse",0.1
"EEU","concrete",2095,"recycling",0.2
"EEU","concrete",2095,"downcycling",0.3
"EEU","concrete",2095,"others",0.4
"EEU","concrete",2100,"reuse",0.1
"EEU","concrete",2100,"recycling",0.2
"EEU","concrete",2100,"downcycling",0.3
"EEU","concrete",2100,"others",0.4
"EEU","copper",2015,"reuse",0.1
"EEU","copper",2015,"recycling",0.2
"EEU","copper",2015,"downcycling",0.3
"EEU","copper",2015,"others",0.4
"EEU","copper",2020,"reuse",0.1
"EEU","copper",2020,"recycling",0.2
"EEU","copper",2020,"downcycling",0.3
"EEU","copper",2020,"others",0.4
"EEU","copper",2025,"reuse",0.1
"EEU","copper",2025,"recycling",0.2
"EEU","copper",2025,"downcycling",0.3
"EEU","copper",2025,"others",0.4
"EEU","copper",2030,"reuse",0.1
"EEU","copper",2030,"recycling",0.2
"EEU","copper",2030,"downcycling",0.3
"EEU","copper",2030,"others",0.4
"EEU","copper",2035,"reuse",0.1
"EEU","copper",2035,"recycling",0.2
"EEU","copper",2035,"downcycling",0.3
"EEU","copper",2035,"others",0.4
"EEU","copper",2040,"reuse",0.1
"EEU","copper",2040,"recycling",0.2
"EEU","copper",2040,"downcycling",0.3
"EEU","copper",2040,"others",0.4
"EEU","copper",2045,"reuse",0.1
"EEU","copper",2045,"recycling",0.2
"EEU","copper",2045,"downcycling",0.3
"EEU","copper",2045,"others",0.4
"EEU","copper",2050,"reuse",0.1
"EEU","copper",2050,"recycling",0.2
"EEU","copper",2050,"downcycling",0.3
"EEU","copper",2050,"others",0.4
"EEU","copper",2055,"reuse",0.1
"EEU","copper",2055,"recycling",0.2
"EEU","copper",2055,"downcycling",0.3
"EEU","copper",2055,"others",0.4
"EEU","copper",2060,"reuse",0.1
"EEU","copper",2060,"recycling",0.2
"EEU","copper",2060,"downcycling",0.3
"EEU","copper",2060,"others",0.4
"EEU","copper",2065,"reuse",0.1
"EEU","copper",2065,"recycling",0.2
"EEU","copper",2065,"downcycling",0.3
"EEU","copper",2065,"others",0.4
"EEU","copper",2070,"reuse",0.1
"EEU","copper",2070,"recycling",0.2
"EEU","copper",2070,"downcycling",0.3
"EEU","copper",2070,"others",0.4
"EEU","copper",2075,"reuse",0.1
"EEU","copper",2075,"recycling",0.2
"EEU","copper",2075,"downcycling",0.3
"EEU","copper",2075,"others",0.4
"EEU","copper",2080,"reuse",0.1
"EEU","copper",2080,"recycling",0.2
"EEU","copper",2080,"downcycling",0.3
"EEU","copper",2080,"others",0.4
"EEU","copper",2085,"reuse",0.1
"EEU","copper",2085,"recycling",0.2
"EEU","copper",2085,"downcycling",0.3
"EEU","copper",2085,"others",0.4
"EEU","copper",2090,"reuse",0.1
"EEU","copper",2090,"recycling",0.2
"EEU","copper",2090,"downcycling",0.3
"EEU","copper",2090,"others",0.4
"EEU","copper",2095,"reuse",0.1
"EEU","copper",2095,"recycling",0.2
"EEU","copper",2095,"downcycling",0.3
"EEU","copper",2095,"others",0.4
"EEU","copper",2100,"reuse",0.1
"EEU","copper",2100,"recycling",0.2
"EEU","copper",2100,"downcycling",0.3
"EEU","copper",2100,"others",0.4
"EEU","glass",2015,"reuse",0.1
"EEU","glass",2015,"recycling",0.2
"EEU","glass",2015,"downcycling",0.3
"EEU","glass",2015,"others",0.4
"EEU","glass",2020,"reuse",0.1
"EEU","glass",2020,"recycling",0.2
"EEU","glass",2020,"downcycling",0.3
"EEU","glass",2020,"others",0.4
"EEU","glass",2025,"reuse",0.1
"EEU","glass",2025,"recycling",0.2
"EEU","glass",2025,"downcycling",0.3
"EEU","glass",2025,"others",0.4
"EEU","glass",2030,"reuse",0.1
"EEU","glass",2030,"recycling",0.2
"EEU","glass",2030,"downcycling",0.3
"EEU","glass",2030,"others",0.4
"EEU","glass",2035,"reuse",0.1
"EEU","glass",2035,"recycling",0.2
"EEU","glass",2035,"downcycling",0.3
"EEU","glass",2035,"others",0.4
"EEU","glass",2040,"reuse",0.1
"EEU","glass",2040,"recycling",0.2
"EEU","glass",2040,"downcycling",0.3
"EEU","glass",2040,"others",0.4
"EEU","glass",2045,"reuse",0.1
"EEU","glass",2045,"recycling",0.2
"EEU","glass",2045,"downcycling",0.3
"EEU","glass",2045,"others",0.4
"EEU","glass",2050,"reuse",0.1
"EEU","glass",2050,"recycling",0.2
"EEU","glass",2050,"downcycling",0.3
"EEU","glass",2050,"others",0.4
"EEU","glass",2055,"reuse",0.1
"EEU","glass",2055,"recycling",0.2
"EEU","glass",2055,"downcycling",0.3
"EEU","glass",2055,"others",0.4
"EEU","glass",2060,"reuse",0.1
"EEU","glass",2060,"recycling",0.2
"EEU","glass",2060,"downcycling",0.3
"EEU","glass",2060,"others",0.4
"EEU","glass",2065,"reuse",0.1
"EEU","glass",2065,"recycling",0.2
"EEU","glass",2065,"downcycling",0.3
"EEU","glass",2065,"others",0.4
"EEU","glass",2070,"reuse",0.1
"EEU","glass",2070,"recycling",0.2
"EEU","glass",2070,"downcycling",0.3
"EEU","glass",2070,"others",0.4
"EEU","glass",2075,"reuse",0.1
"EEU","glass",2075,"recycling",0.2
"EEU","glass",2075,"downcycling",0.3
"EEU","glass",2075,"others",0.4
"EEU","glass",2080,"reuse",0.1
"EEU","glass",2080,"recycling",0.2
"EEU","glass",2080,"downcycling",0.3
"EEU","glass",2080,"others",0.4
"EEU","glass",2085,"reuse",0.1
"EEU","glass",2085,"recycling",0.2
"EEU","glass",2085,"downcycling",0.3
"EEU","glass",2085,"others",0.4
"EEU","glass",2090,"reuse",0.1
"EEU","glass",2090,"recycling",0.2
"EEU","glass",2090,"downcycling",0.3
"EEU","glass",2090,"others",0.4
"EEU","glass",2095,"reuse",0.1
"EEU","glass",2095,"recycling",0.2
"EEU","glass",2095,"downcycling",0.3
"EEU","glass",2095,"others",0.4
"EEU","glass",2100,"reuse",0.1
"EEU","glass",2100,"recycling",0.2
"EEU","glass",2100,"downcycling",0.3
"EEU","glass",2100,"others",0.4
"EEU","steel",2015,"reuse",0.1
"EEU","steel",2015,"recycling",0.2
"EEU","steel",2015,"downcycling",0.3
"EEU","steel",2015,"others",0.4
"EEU","steel",2020,"reuse",0.1
"EEU","steel",2020,"recycling",0.2
"EEU","steel",2020,"downcycling",0.3
"EEU","steel",2020,"others",0.4
"EEU","steel",2025,"reuse",0.1
"EEU","steel",2025,"recycling",0.2
"EEU","steel",2025,"downcycling",0.3
"EEU","steel",2025,"others",0.4
"EEU","steel",2030,"reuse",0.1
"EEU","steel",2030,"recycling",0.2
"EEU","steel",2030,"downcycling",0.3
"EEU","steel",2030,"others",0.4
"EEU","steel",2035,"reuse",0.1
"EEU","steel",2035,"recycling",0.2
"EEU","steel",2035,"downcycling",0.3
"EEU","steel",2035,"others",0.4
"EEU","steel",2040,"reuse",0.1
"EEU","steel",2040,"recycling",0.2
"EEU","steel",2040,"downcycling",0.3
"EEU","steel",2040,"others",0.4
"EEU","steel",2045,"reuse",0.1
"EEU","steel",2045,"recycling",0.2
"EEU","steel",2045,"downcycling",0.3
"EEU","steel",2045,"others",0.4
"EEU","steel",2050,"reuse",0.1
"EEU","steel",2050,"recycling",0.2
"EEU","steel",2050,"downcycling",0.3
"EEU","steel",2050,"others",0.4
"EEU","steel",2055,"reuse",0.1
"EEU","steel",2055,"recycling",0.2
"EEU","steel",2055,"downcycling",0.3
"EEU","steel",2055,"others",0.4
"EEU","steel",2060,"reuse",0.1
"EEU","steel",2060,"recycling",0.2
"EEU","steel",2060,"downcycling",0.3
"EEU","steel",2060,"others",0.4
"EEU","steel",2065,"reuse",0.1
"EEU","steel",2065,"recycling",0.2
"EEU","steel",2065,"downcycling",0.3
"EEU","steel",2065,"others",0.4
"EEU","steel",2070,"reuse",0.1
"EEU","steel",2070,"recycling",0.2
"EEU","steel",2070,"downcycling",0.3
"EEU","steel",2070,"others",0.4
"EEU","steel",2075,"reuse",0.1
"EEU","steel",2075,"recycling",0.2
"EEU","steel",2075,"downcycling",0.3
"EEU","steel",2075,"others",0.4
"EEU","steel",2080,"reuse",0.1
"EEU","steel",2080,"recycling",0.2
"EEU","steel",2080,"downcycling",0.3
"EEU","steel",2080,"others",0.4
"EEU","steel",2085,"reuse",0.1
"EEU","steel",2085,"recycling",0.2
"EEU","steel",2085,"downcycling",0.3
"EEU","steel",2085,"others",0.4
"EEU","steel",2090,"reuse",0.1
"EEU","steel",2090,"recycling",0.2
"EEU","steel",2090,"downcycling",0.3
"EEU","steel",2090,"others",0.4
"EEU","steel",2095,"reuse",0.1
"EEU","steel",2095,"recycling",0.2
"EEU","steel",2095,"downcycling",0.3
"EEU","steel",2095,"others",0.4
"EEU","steel",2100,"reuse",0.1
"EEU","steel",2100,"recycling",0.2
"EEU","steel",2100,"downcycling",0.3
"EEU","steel",2100,"others",0.4
"EEU","wood",2015,"reuse",0.1
"EEU","wood",2015,"recycling",0.2
"EEU","wood",2015,"downcycling",0.3
"EEU","wood",2015,"others",0.4
"EEU","wood",2020,"reuse",0.1
"EEU","wood",2020,"recycling",0.2
"EEU","wood",2020,"downcycling",0.3
"EEU","wood",2020,"others",0.4
"EEU","wood",2025,"reuse",0.1
"EEU","wood",2025,"recycling",0.2
"EEU","wood",2025,"downcycling",0.3
"EEU","wood",2025,"others",0.4
"EEU","wood",2030,"reuse",0.1
"EEU","wood",2030,"recycling",0.2
"EEU","wood",2030,"downcycling",0.3
"EEU","wood",2030,"others",0.4
"EEU","wood",2035,"reuse",0.1
"EEU","wood",2035,"recycling",0.2
"EEU","wood",2035,"downcycling",0.3
"EEU","wood",2035,"others",0.4
"EEU","wood",2040,"reuse",0.1
"EEU","wood",2040,"recycling",0.2
"EEU","wood",2040,"downcycling",0.3
"EEU","wood",2040,"others",0.4
"EEU","wood",2045,"reuse",0.1
"EEU","wood",2045,"recycling",0.2
"EEU","wood",2045,"downcycling",0.3
"EEU","wood",2045,"others",0.4
"EEU","wood",2050,"reuse",0.1
"EEU","wood",2050,"recycling",0.2
"EEU","wood",2050,"downcycling",0.3
"EEU","wood",2050,"others",0.4
"EEU","wood",2055,"reuse",0.1
"EEU","wood",2055,"recycling",0.2
"EEU","wood",2055,"downcycling",0.3
"EEU","wood",2055,"others",0.4
"EEU","wood",2060,"reuse",0.1
"EEU","wood",2060,"recycling",0.2
"EEU","wood",2060,"downcycling",0.3
"EEU","wood",2060,"others",0.4
"EEU","wood",2065,"reuse",0.1
"EEU","wood",2065,"recycling",0.2
"EEU","wood",2065,"downcycling",0.3
"EEU","wood",2065,"others",0.4
"EEU","wood",2070,"reuse",0.1
"EEU","wood",2070,"recycling",0.2
"EEU","wood",2070,"downcycling",0.3
"EEU","wood",2070,"others",0.4
"EEU","wood",2075,"reuse",0.1
"EEU","wood",2075,"recycling",0.2
"EEU","wood",2075,"downcycling",0.3
"EEU","wood",2075,"others",0.4
"EEU","wood",2080,"reuse",0.1
"EEU","wood",2080,"recycling",0.2
"EEU","wood",2080,"downcycling",0.3
"EEU","wood",2080,"others",0.4
"EEU","wood",2085,"reuse",0.1
"EEU","wood",2085,"recycling",0.2
"EEU","wood",2085,"downcycling",0.3
"EEU","wood",2085,"others",0.4
"EEU","wood",2090,"reuse",0.1
"EEU","wood",2090,"recycling",0.2
"EEU","wood",2090,"downcycling",0.3
"EEU","wood",2090,"others",0.4
"EEU","wood",2095,"reuse",0.1
"EEU","wood",2095,"recycling",0.2
"EEU","wood",2095,"downcycling",0.3
"EEU","wood",2095,"others",0.4
"EEU","wood",2100,"reuse",0.1
"EEU","wood",2100,"recycling",0.2
"EEU","wood",2100,"downcycling",0.3
"EEU","wood",2100,"others",0.4
"FSU","aluminum",2015,"reuse",0.1
"FSU","aluminum",2015,"recycling",0.2
"FSU","aluminum",2015,"downcycling",0.3
"FSU","aluminum",2015,"others",0.4
"FSU","aluminum",2020,"reuse",0.1
"FSU","aluminum",2020,"recycling",0.2
"FSU","aluminum",2020,"downcycling",0.3
"FSU","aluminum",2020,"others",0.4
"FSU","aluminum",2025,"reuse",0.1
"FSU","aluminum",2025,"recycling",0.2
"FSU","aluminum",2025,"downcycling",0.3
"FSU","aluminum",2025,"others",0.4
"FSU","aluminum",2030,"reuse",0.1
"FSU","aluminum",2030,"recycling",0.2
"FSU","aluminum",2030,"downcycling",0.3
"FSU","aluminum",2030,"others",0.4
"FSU","aluminum",2035,"reuse",0.1
"FSU","aluminum",2035,"recycling",0.2
"FSU","aluminum",2035,"downcycling",0.3
"FSU","aluminum",2035,"others",0.4
"FSU","aluminum",2040,"reuse",0.1
"FSU","aluminum",2040,"recycling",0.2
"FSU","aluminum",2040,"downcycling",0.3
"FSU","aluminum",2040,"others",0.4
"FSU","aluminum",2045,"reuse",0.1
"FSU","aluminum",2045,"recycling",0.2
"FSU","aluminum",2045,"downcycling",0.3
"FSU","aluminum",2045,"others",0.4
"FSU","aluminum",2050,"reuse",0.1
"FSU","aluminum",2050,"recycling",0.2
"FSU","aluminum",2050,"downcycling",0.3
"FSU","aluminum",2050,"others",0.4
"FSU","aluminum",2055,"reuse",0.1
"FSU","aluminum",2055,"recycling",0.2
"FSU","aluminum",2055,"downcycling",0.3
"FSU","aluminum",2055,"others",0.4
"FSU","aluminum",2060,"reuse",0.1
"FSU","aluminum",2060,"recycling",0.2
"FSU","aluminum",2060,"downcycling",0.3
"FSU","aluminum",2060,"others",0.4
"FSU","aluminum",2065,"reuse",0.1
"FSU","aluminum",2065,"recycling",0.2
"FSU","aluminum",2065,"downcycling",0.3
"FSU","aluminum",2065,"others",0.4
"FSU","aluminum",2070,"reuse",0.1
"FSU","aluminum",2070,"recycling",0.2
"FSU","aluminum",2070,"downcycling",0.3
"FSU","aluminum",2070,"others",0.4
"FSU","aluminum",2075,"reuse",0.1
"FSU","aluminum",2075,"recycling",0.2
"FSU","aluminum",2075,"downcycling",0.3
"FSU","aluminum",2075,"others",0.4
"FSU","aluminum",2080,"reuse",0.1
"FSU","aluminum",2080,"recycling",0.2
"FSU","aluminum",2080,"downcycling",0.3
"FSU","aluminum",2080,"others",0.4
"FSU","aluminum",2085,"reuse",0.1
"FSU","aluminum",2085,"recycling",0.2
"FSU","aluminum",2085,"downcycling",0.3
"FSU","aluminum",2085,"others",0.4
"FSU","aluminum",2090,"reuse",0.1
"FSU","aluminum",2090,"recycling",0.2
"FSU","aluminum",2090,"downcycling",0.3
"FSU","aluminum",2090,"others",0.4
"FSU","aluminum",2095,"reuse",0.1
"FSU","aluminum",2095,"recycling",0.2
"FSU","aluminum",2095,"downcycling",0.3
"FSU","aluminum",2095,"others",0.4
"FSU","aluminum",2100,"reuse",0.1
"FSU","aluminum",2100,"recycling",0.2
"FSU","aluminum",2100,"downcycling",0.3
"FSU","aluminum",2100,"others",0.4
"FSU","concrete",2015,"reuse",0.1
"FSU","concrete",2015,"recycling",0.2
"FSU","concrete",2015,"downcycling",0.3
"FSU","concrete",2015,"others",0.4
"FSU","concrete",2020,"reuse",0.1
"FSU","concrete",2020,"recycling",0.2
